3.30867e-05	4.88871e-05	-0.0397517
-0.0109885	4.95442	-0.126969
-0.321335	4.94466	-0.12339
-0.630559	4.91488	-0.120614
-0.937318	4.86581	-0.117192
-1.24037	4.79768	-0.114214
-1.53856	4.71072	-0.11152
-1.83068	4.60527	-0.107658
-2.11562	4.48173	-0.102986
-2.39209	4.34068	-0.0970703
-2.65914	4.1826	-0.0897015
-2.91572	4.0081	-0.0811789
-3.16076	3.81798	-0.0710089
-3.39333	3.61287	-0.0592924
-3.61259	3.39364	-0.0461844
-3.81765	3.16112	-0.0319166
-4.00768	2.91624	-0.0161502
-4.18202	2.65994	0.00080908
-4.33998	2.39323	0.0186718
-4.48096	2.11713	0.0373103
-4.60437	1.83271	0.0565889
-4.70989	1.54087	0.0742965
-4.79686	1.24318	0.0940969
-4.86511	0.940524	0.113604
-4.91437	0.633787	0.129435
-4.94433	0.324848	0.148087
-4.95496	0.0145116	0.165809
-4.94611	-0.296436	0.177633
-4.91789	-0.605818	0.193249
-4.87033	-0.912987	0.206984
-4.80363	-1.21666	0.218879
-4.71801	-1.51571	0.228672
-4.61377	-1.80889	0.236243
-4.49129	-2.09503	0.241664
-4.35103	-2.37301	0.244744
-4.19351	-2.64175	0.245442
-4.01934	-2.90012	0.243864
-3.82917	-3.14709	0.239991
-3.62375	-3.38166	0.233804
-3.40391	-3.60288	0.225653
-3.17045	-3.80988	0.215486
-2.92433	-4.00181	0.203554
-2.66652	-4.17787	0.189996
-2.39805	-4.33736	0.175095
-2.11919	-4.48	0.149114
-1.83278	-4.6044	0.133427
-1.53904	-4.71054	0.116983
-1.23915	-4.79796	0.100069
-0.93436	-4.86637	0.0830243
-0.625175	-4.91562	0.0580609
-0.314353	-4.94511	0.0426125
-0.00234576	-4.95508	0.0278819
0.309609	-4.94541	0.0139591
0.620222	-4.91621	0.00131235
0.928285	-4.86755	-0.00999689
1.23254	-4.79973	-0.0196491
1.53178	-4.71298	-0.0273556
1.82486	-4.60762	-0.0333901
2.11058	-4.48417	-0.0371175
2.38785	-4.34309	-0.0386369
2.65557	-4.18497	-0.038232
2.91267	-4.01042	-0.035357
3.15823	-3.82018	-0.0304816
3.39126	-3.61497	-0.0234447
3.6109	-3.39561	-0.0144199
3.81626	-3.16296	-0.00341087
4.00662	-2.91796	0.00908835
4.18122	-2.66151	0.0229895
4.33939	-2.39463	0.0382314
4.48053	-2.11838	0.0544599
4.60421	-1.83359	0.0691014
4.70973	-1.54185	0.0868824
4.79684	-1.24402	0.105014
4.86522	-0.940893	0.119754
4.9145	-0.634431	0.137857
4.94452	-0.32536	0.155448
4.95517	-0.0149212	0.172002
4.94635	0.296201	0.181941
4.91806	0.606166	0.190975
4.87055	0.913312	0.204671
4.80378	1.21699	0.216481
4.71815	1.51605	0.22621
4.61389	1.80922	0.233886
4.49138	2.09535	0.239252
4.3511	2.37334	0.242359
4.19357	2.64206	0.243144
4.01937	2.90039	0.241526
3.82921	3.14736	0.237636
3.62375	3.38191	0.231631
3.4039	3.60312	0.22352
3.17043	3.8101	0.213447
2.92432	4.00199	0.201675
2.66649	4.17801	0.188245
2.39802	4.33749	0.173405
2.11998	4.47975	0.157232
1.83347	4.60424	0.140323
1.53962	4.71041	0.122887
1.23971	4.79792	0.105131
0.934855	4.86634	0.0874889
0.626328	4.91545	0.0700051
0.315384	4.94508	0.0531613
0.00325959	4.95509	0.0370825
-0.0154431	9.90926	-0.0880785
-0.640286	9.88941	-0.121842
-1.26229	9.83001	-0.153257
-1.87876	9.732	-0.181091
-2.48716	9.59579	-0.204361
-3.08491	9.42212	-0.221845
-3.66968	9.21176	-0.233152
-4.23918	8.96567	-0.237472
-4.7911	8.68497	-0.234046
-5.32338	8.3708	-0.222863
-5.83413	8.02448	-0.204101
-6.32144	7.64745	-0.177566
-6.78354	7.24117	-0.143467
-7.21882	6.80729	-0.102234
-7.62578	6.34748	-0.0542721
-8.00299	5.86349	-8.13896e-05
-8.3492	5.35709	0.0593956
-8.66326	4.83023	0.123597
-8.94391	4.28475	0.191605
-9.19042	3.72272	0.262339
-9.40177	3.14618	0.334885
-9.5773	2.55722	0.408287
-9.7163	1.95796	0.481414
-9.81816	1.35068	0.553314
-9.88274	0.734609	0.606612
-9.90904	0.118327	0.6747
-9.8973	-0.499326	0.738185
-9.84692	-1.11976	0.774492
-9.75872	-1.73234	0.828943
-9.63247	-2.33921	0.876192
-9.46704	-2.94257	0.887919
-9.26571	-3.52997	0.922073
-9.02764	-4.10455	0.946992
-8.75352	-4.66384	0.962475
-8.44423	-5.2055	0.968484
-8.10086	-5.72725	0.964936
-7.72447	-6.22694	0.951866
-7.31648	-6.70221	0.929875
-6.87848	-7.15115	0.899134
-6.41205	-7.5718	0.860302
-5.91905	-7.96228	0.813935
-5.40157	-8.3209	0.760847
-4.86154	-8.64597	0.701875
-4.30138	-8.93621	0.638118
-3.72344	-9.19039	0.570608
-3.13019	-9.40733	0.500566
-2.52419	-9.58628	0.428952
-1.90807	-9.72643	0.357179
-1.28452	-9.82727	0.286393
-0.656261	-9.88854	0.217881
-0.0259009	-9.91007	0.152436
0.603799	-9.89188	0.0913601
1.2302	-9.83423	0.0356606
1.85487	-9.73678	-0.0382849
2.46626	-9.6014	-0.0776909
3.06676	-9.42827	-0.109707
3.65403	-9.21825	-0.133601
4.22569	-8.97233	-0.149125
